timestamp,machine_id,lot_id,panel_id,is_read
2026-08-10 01:13:04.529,CPP-Patternplating-01-L,1260620161000,12606201610001C110,TRUE
2026-08-10 01:13:04.336,LIN-INNTRE-01-UL,1260807057000,126080705700008063,TRUE
2026-08-10 01:13:03.345,WIR-TrayCleaning-01-L,,,FALSE
2026-08-10 01:13:01.618,ELC-RED-01-L,1260804024010,126080402400001049,TRUE
2026-08-10 01:12:59.951,CPP-Patternplating-01-UL,1260714070000,12606301800002B023,TRUE
2026-08-10 01:12:58.032,ELC-TRE-01-L,1260711054020,126071105400001073,TRUE
2026-08-10 01:12:57.172,ELC-TRE-01-UL,1260711054020,126071105400001064,TRUE
2026-08-10 01:12:52.867,ELC-RED-01-UL,1260804060000,126080402400001028,TRUE
2026-08-10 01:12:51.334,ELC-PUL-01-L,1260718034000,126071803400001016,TRUE
2026-08-10 01:12:35.199,WIR-Decoatbake-01-UL,1260618002000,12606180020001C104,TRUE
2026-08-10 01:12:42.029,ELC-DEP-01-L,1260729050010,126072905000001009,TRUE
2026-08-10 01:12:22.016,ELC-PUL-02-UL,1260703060030,126070306000001017,TRUE
2026-08-10 01:11:38.858,SUR-FLM-01-UL,,126071109600001070,TRUE
2026-08-10 01:12:20.377,SMK-TUN-01-L,1260710055000,126071005500001064,TRUE
2026-08-10 01:11:33.987,WIR-SE-01-UL,1260707002120,12607080010002D003,TRUE
2026-08-10 01:10:03.402,SDM-DI-01-UL,,126061908000001046,TRUE
2026-08-10 01:08:32.611,LIN-OUTTRE-01-UL,,126072004400001039,TRUE
2026-08-10 01:08:14.819,WIR-Pretreatment-01-UL,1260716011000,126071601100049040,TRUE
2026-08-10 01:07:48.902,ELC-DEP-01-UL,1260704079000,126070407900001010,TRUE
2026-08-10 01:06:51.326,LIN-INNDES-01-UL,1260806069000,125072102500600042,TRUE
2026-08-10 01:05:42.466,WIR-SE-01-L,1260708001000,12607080010002D001,TRUE
2026-08-10 01:05:08.071,LSR-Debrowning-01-L,1260729063110,126072906300069931,TRUE
2026-08-10 01:01:33.277,WIR-Pretreatment-01-L,1260716011010,126071601100049163,TRUE
2026-08-10 00:59:34.325,WIR-Decoatbake-01-L,1260618002000,12606180020001C101,TRUE
2026-08-10 00:56:17.525,LIN-INNDES-02-UL,,126080605200006040,TRUE
2026-08-10 01:00:24.205,SMK-DIX-01-L,1260716029000,126071602900001001,TRUE
2026-08-10 00:58:58.130,SMK-TRE-01-UL,1260717075010,126071707500001056,TRUE
2026-08-10 00:54:01.368,LIN-INNTRE-02-UL-1,,126080701600010008,TRUE
2026-08-10 00:50:50.540,LIN-INNTRE-02-UL-2,,126080701600010007,TRUE
2026-08-10 00:44:20.668,CPP-Horizontalplating-01-UL,1260622079000,12607310610005A004,TRUE
2026-08-10 00:40:03.547,ELC-PUL-01-UL,1260729056010,Error_202608100740035476,FALSE
2026-08-10 00:42:01.188,LIN-INNDES-02-L,,126080605200006001,TRUE
2026-08-10 00:40:24.267,SMK-BRU-01-UL,1260720092020,126072009200001017,TRUE
2026-08-10 00:38:33.014,SMK-SPR-01-L,1260711078000,126071107800001069,TRUE
2026-08-10 00:52:22.309,SMK-TRE-01-L,1260717075010,126071707500001056,TRUE
2026-08-10 00:39:20.361,SMK-TUN-01-UL,1260710055000,126071004300001056,TRUE
2026-08-10 00:36:06.976,WIR-Vdevelop-01-UL,1260630179010,"12606301790002B171,BD",TRUE
2026-08-10 00:28:36.263,LIN-OUTTRE-01-L,1260720044020,126072004400001075,TRUE
2026-08-10 00:29:06.807,SMK-BRU-01-L,1260720092020,126072009200001017,TRUE
2026-08-10 00:28:03.172,WIR-Vdevelop-01-L,1260630179010,12606301790002B169,TRUE
2026-08-10 00:35:31.913,WIR-LDI-01-L,,12606240790001C106,TRUE
2026-08-10 00:25:08.711,LSR-Debrowning-01-UL,1260711001240,12607110010002H901,TRUE
2026-08-10 00:20:59.206,LIN-INNLDI-01-L,1260807013000,126080701300004052,TRUE
2026-08-10 00:22:06.702,LIN-OUTDES-01-UL,1260717081030,126071708100001010,TRUE
2026-08-10 00:19:22.564,SMK-DEV-01-UL,,126071601700001032,TRUE
2026-08-10 00:19:13.421,LAM-BOP-01-L,1260806036000,126080604200010055,TRUE
2026-08-10 00:15:57.892,LAM-BOP-02-UL,1260806033000,126080504900004016,TRUE
2026-08-10 00:08:39.429,LAM-BOP-02-L,1260806033000,126080504900004072,TRUE
2026-08-10 00:05:17.970,ELC-PUL-02-L,1260703060030,126070306000001015,TRUE
2026-08-10 00:05:09.820,CPP-Horizontalplating-01-L,1260731061000,126072501300400007,TRUE
2026-08-10 00:04:13.250,FVI-OSP-01-UL,1260611066000,12606110660000100501,TRUE
2026-08-10 01:13:32.879,LIN-OUTVAP-01-UL,,,FALSE
2026-08-10 01:13:32.880,WIR-LDI-01-UL,,,FALSE
2026-08-10 01:13:32.880,LIN-INNLDI-03-L,,,FALSE
2026-08-10 01:15:27.131,ELC-PUL-02-UL,1260703060030,126070306000001050,TRUE
2026-08-10 01:15:19.928,SMK-TUN-01-L,1260710055000,126071005500001060,TRUE
2026-08-10 01:15:18.898,ELC-RED-01-L,1260804024010,126080402400001056,TRUE
2026-08-10 01:15:16.748,WIR-SE-01-UL,1260708001000,12607080010002D902,TRUE
2026-08-10 01:15:15.143,ELC-DEP-01-L,1260729050010,126072905000001068,TRUE
2026-08-10 01:15:11.373,ELC-PUL-01-UL,1260718130000,126071813000001048,TRUE
2026-08-10 01:15:09.958,ELC-RED-01-UL,1260804060000,126080402400001035,TRUE
2026-08-10 01:15:12.502,ELC-TRE-01-UL,1260711054020,126071105400001032,TRUE
2026-08-10 01:15:00.369,LIN-INNTRE-02-UL-2,,126080701600010009,TRUE
2026-08-10 01:15:06.240,WIR-TrayCleaning-01-L,,,FALSE
2026-08-10 01:14:51.931,CPP-Patternplating-01-L,1260620161000,12606201610001C102,TRUE
2026-08-10 01:14:49.884,WIR-Decoatbake-01-UL,1260618002000,12606180020001C107,TRUE
2026-08-10 01:14:47.665,CPP-Patternplating-01-UL,1260714070000,12606301800002B021,TRUE
2026-08-10 01:14:42.699,ELC-PUL-01-L,1260718034000,126071803400001064,TRUE
2026-08-10 01:14:46.487,ELC-DEP-01-UL,1260704079030,126070407900001045,TRUE
2026-08-10 01:14:28.202,LIN-INNTRE-01-UL,1260807057000,Error_202608100814282027,FALSE
2026-08-10 01:13:57.237,ELC-TRE-01-L,1260711054020,126071105400001019,TRUE
2026-08-10 01:13:42.145,SDM-DI-01-UL,,126061908000001049,TRUE
2026-08-10 01:11:38.858,SUR-FLM-01-UL,,126071109600001070,TRUE
2026-08-10 01:08:32.611,LIN-OUTTRE-01-UL,,126072004400001039,TRUE
2026-08-10 01:08:14.819,WIR-Pretreatment-01-UL,1260716011000,126071601100049040,TRUE
2026-08-10 01:06:51.326,LIN-INNDES-01-UL,1260806069000,125072102500600042,TRUE
2026-08-10 01:05:42.466,WIR-SE-01-L,1260708001000,12607080010002D001,TRUE
2026-08-10 01:05:08.071,LSR-Debrowning-01-L,1260729063110,126072906300069931,TRUE
2026-08-10 01:01:33.277,WIR-Pretreatment-01-L,1260716011010,126071601100049163,TRUE
2026-08-10 00:59:34.325,WIR-Decoatbake-01-L,1260618002000,12606180020001C101,TRUE
2026-08-10 01:00:24.205,SMK-DIX-01-L,1260716029000,126071602900001001,TRUE
2026-08-10 00:58:58.130,SMK-TRE-01-UL,1260717075010,126071707500001056,TRUE
2026-08-10 00:56:17.525,LIN-INNDES-02-UL,,126080605200006040,TRUE
2026-08-10 00:52:22.309,SMK-TRE-01-L,1260717075010,126071707500001056,TRUE
2026-08-10 00:54:01.368,LIN-INNTRE-02-UL-1,,126080701600010008,TRUE
2026-08-10 00:44:20.668,CPP-Horizontalplating-01-UL,1260622079000,12607310610005A004,TRUE
2026-08-10 00:42:01.188,LIN-INNDES-02-L,,126080605200006001,TRUE
2026-08-10 00:40:24.267,SMK-BRU-01-UL,1260720092020,126072009200001017,TRUE
2026-08-10 00:39:20.361,SMK-TUN-01-UL,1260710055000,126071004300001056,TRUE
2026-08-10 00:36:06.976,WIR-Vdevelop-01-UL,1260630179010,"12606301790002B171,BD",TRUE
2026-08-10 00:38:33.014,SMK-SPR-01-L,1260711078000,126071107800001069,TRUE
2026-08-10 00:35:31.913,WIR-LDI-01-L,,12606240790001C106,TRUE
2026-08-10 00:29:06.807,SMK-BRU-01-L,1260720092020,126072009200001017,TRUE
2026-08-10 00:28:36.263,LIN-OUTTRE-01-L,1260720044020,126072004400001075,TRUE
2026-08-10 00:25:08.711,LSR-Debrowning-01-UL,1260711001240,12607110010002H901,TRUE
2026-08-10 00:28:03.172,WIR-Vdevelop-01-L,1260630179010,12606301790002B169,TRUE
2026-08-10 00:22:06.702,LIN-OUTDES-01-UL,1260717081030,126071708100001010,TRUE
2026-08-10 00:20:59.206,LIN-INNLDI-01-L,1260807013000,126080701300004052,TRUE
2026-08-10 00:19:22.564,SMK-DEV-01-UL,,126071601700001032,TRUE
2026-08-10 00:19:13.421,LAM-BOP-01-L,1260806036000,126080604200010055,TRUE
2026-08-10 00:15:57.892,LAM-BOP-02-UL,1260806033000,126080504900004016,TRUE
2026-08-10 00:08:39.429,LAM-BOP-02-L,1260806033000,126080504900004072,TRUE
2026-08-10 00:05:17.970,ELC-PUL-02-L,1260703060030,126070306000001015,TRUE
2026-08-10 00:05:09.820,CPP-Horizontalplating-01-L,1260731061000,126072501300400007,TRUE
2026-08-10 00:04:13.250,FVI-OSP-01-UL,1260611066000,12606110660000100501,TRUE
2026-08-10 01:15:38.202,ELC-PUL-01-L,1260718034000,126071803400001057,TRUE
2026-08-10 01:15:39.331,ELC-DEP-01-L,1260729050010,126072905000001078,TRUE
2026-08-10 01:15:37.147,SMK-TUN-01-L,1260710055000,126071005500001080,TRUE
2026-08-10 01:15:35.044,WIR-Decoatbake-01-UL,1260618002000,12606180020001C109,TRUE
2026-08-10 01:15:29.820,ELC-RED-01-UL,1260804060000,126080402400001036,TRUE
2026-08-10 01:15:29.019,ELC-DEP-01-UL,1260704079030,126070407900001025,TRUE
2026-08-10 01:15:11.373,ELC-PUL-01-UL,1260718130000,126071813000001048,TRUE
2026-08-10 01:15:28.128,ELC-TRE-01-UL,1260711054020,126071105400001044,TRUE
2026-08-10 00:40:24.267,SMK-BRU-01-UL,1260720092020,126072009200001017,TRUE
2026-08-10 01:15:52.740,ELC-DEP-01-UL,1260704079030,126070407900001028,TRUE
2026-08-10 01:15:49.726,ELC-RED-01-UL,1260804060000,126080402400001037,TRUE
2026-08-10 01:15:46.298,WIR-SE-01-UL,1260708001000,12607080010002D006,TRUE
2026-08-10 01:15:45.529,CPP-Patternplating-01-L,1260620161000,12606201610001C114,TRUE
2026-08-10 01:15:44.067,ELC-TRE-01-UL,1260711054020,126071105400001049,TRUE
2026-08-10 01:15:41.372,CPP-Patternplating-01-UL,1260714070000,12606301800002B022,TRUE
2026-08-10 01:15:37.147,SMK-TUN-01-L,1260710055000,126071005500001080,TRUE
2026-08-10 01:16:17.334,ELC-DEP-01-UL,1260704079030,126070407900001016,TRUE
2026-08-10 01:16:16.064,WIR-SE-01-UL,1260708001000,12607080010002D002,TRUE
2026-08-10 01:16:13.399,ELC-PUL-02-UL,1260703060030,126070306000001058,TRUE
2026-08-10 01:16:09.680,ELC-RED-01-UL,1260804060000,126080402400001038,TRUE
2026-08-10 01:16:13.428,ELC-TRE-01-UL,1260711054020,126071105400001076,TRUE
2026-08-10 01:16:04.516,ELC-PUL-01-UL,1260718130000,126071813000001043,TRUE
2026-08-10 01:15:55.494,WIR-TrayCleaning-01-L,,,FALSE
2026-08-10 01:16:03.412,ELC-DEP-01-L,1260729050010,126072905000001034,TRUE
2026-08-10 01:16:28.932,ELC-RED-01-UL,1260804060000,126080402400001039,TRUE
2026-08-10 01:16:27.476,ELC-DEP-01-L,1260729050010,126072905000001040,TRUE
2026-08-10 01:16:27.194,ELC-TRE-01-UL,1260711054020,126071105400001051,TRUE
2026-08-10 01:16:25.716,SMK-TUN-01-L,1260710055000,126071005500001073,TRUE
2026-08-10 01:16:20.419,WIR-Decoatbake-01-UL,1260618002000,12606180020001C115,TRUE
2026-08-10 01:16:45.112,WIR-SE-01-UL,1260708001000,12607080010002D004,TRUE
2026-08-10 01:16:41.976,ELC-TRE-01-UL,1260711054020,126071105400001073,TRUE
2026-08-10 01:16:39.061,CPP-Patternplating-01-L,1260620161000,12606201610001C066,TRUE
2026-08-10 01:16:42.982,SMK-TUN-01-L,1260710055000,126071005500001045,TRUE
2026-08-10 01:16:41.304,ELC-DEP-01-UL,1260704079030,126070407900001023,TRUE
2026-08-10 01:16:35.232,CPP-Patternplating-01-UL,1260714070000,12606301800002B008,TRUE
2026-08-10 01:16:33.924,ELC-PUL-01-L,1260718034000,126071803400001068,TRUE
2026-08-10 01:15:18.898,ELC-RED-01-L,1260804024010,126080402400001056,TRUE
2026-08-10 01:17:02.066,ELC-PUL-01-UL,1260718130000,126071813000001045,TRUE
2026-08-10 01:16:59.682,ELC-PUL-02-UL,1260703060030,126070306000001039,TRUE
2026-08-10 01:16:57.290,ELC-TRE-01-UL,1260711054020,126071105400001047,TRUE
2026-08-10 01:16:51.602,ELC-DEP-01-L,1260729050010,126072905000001044,TRUE
2026-08-10 01:16:33.924,ELC-PUL-01-L,1260718034000,126071803400001068,TRUE
